regime,prompt,layer,t,F
philosophical,3,4,71,93.15786989273563
philosophical,3,4,72,93.05302207700667
philosophical,3,4,73,92.96772052395728
philosophical,3,4,74,92.89263743738974
philosophical,3,4,75,92.86309494510773
philosophical,3,4,76,92.82820178616431
philosophical,3,4,77,92.81198932278541
philosophical,3,4,78,92.79428199029738
philosophical,3,4,79,92.7771503079322
philosophical,3,4,80,92.75338474396736
philosophical,3,4,81,92.75050477058657
philosophical,3,4,82,92.74376506190146
philosophical,3,4,83,92.73668547599546
philosophical,3,4,84,92.70618537164503
philosophical,3,4,85,92.68150206535093
philosophical,3,4,86,92.68080483713457
philosophical,3,4,87,92.68929118494833
philosophical,3,4,88,92.70105768019154
philosophical,3,4,89,92.72794046709615
philosophical,3,4,90,92.73949161652595
philosophical,3,4,91,92.73714200911984
philosophical,3,4,92,92.71445243589339
philosophical,3,4,93,92.69116481657952
philosophical,3,4,94,92.68817852389428
philosophical,3,4,95,92.69744479271674
philosophical,3,4,96,92.69268675773374
philosophical,3,4,97,92.69634468324723
philosophical,3,4,98,92.70004370904738
philosophical,3,4,99,92.68490108366936
philosophical,3,4,100,92.65649635561051
philosophical,3,4,101,92.64996362501576
philosophical,3,4,102,92.6662339241274
philosophical,3,4,103,92.70739155430948
philosophical,3,4,104,92.7509014991022
philosophical,3,4,105,92.77835796725365
philosophical,3,4,106,92.78033225767074
philosophical,3,4,107,92.78114023516255
philosophical,3,4,108,92.80051963560042
philosophical,3,4,109,92.82268671835622
philosophical,3,4,110,92.84413639191658
philosophical,3,4,111,92.8971441945722
philosophical,3,4,112,92.9446531726468
philosophical,3,4,113,92.96923040574596
philosophical,3,4,114,92.97648719049269
philosophical,3,4,115,92.9886959445092
philosophical,3,4,116,93.00882179506364
