data_source,file,q_label,topology,n_points,ricci_ambient,log_det_fisher,fisher_speed_dn
measured,41q_readout_raw_data.txt,41q,2D_Block,10000,,376.4612411282466,0.002282140796664586
measured,41q_readout_raw_data.txt,41q,2D_Block,15000,,240.755233417792,0.0007513489049623096
measured,41q_readout_raw_data.txt,41q,2D_Block,20000,,164.82347348633198,0.000794885636621833
measured,41q_readout_raw_data.txt,41q,2D_Block,30000,,188.1304055030086,0.00043907319155312753
measured,41q_readout_raw_data.txt,41q,2D_Block,40000,,174.60485387385253,0.00031617772999931746
measured,42q_readout_raw_data.txt,42q,2D_Block,500,,103.79071003028342,
measured,42q_readout_raw_data.txt,42q,2D_Block,1000,,107.46360108754128,0.003160082728732599
measured,42q_readout_raw_data.txt,42q,2D_Block,2000,,102.9447299519942,0.0015048511988010201
measured,42q_readout_raw_data.txt,42q,2D_Block,3000,,99.1592114757671,0.0011691494417508867
measured,42q_readout_raw_data.txt,42q,2D_Block,4000,,626.8793081206317,0.004087351904195612
measured,42q_readout_raw_data.txt,42q,2D_Block,5000,,394.2940601948055,0.0027178367605733885
measured,42q_readout_raw_data.txt,42q,2D_Block,6000,,270.1196948226733,0.002338400842401008
measured,42q_readout_raw_data.txt,42q,2D_Block,7000,,376.27187871025836,0.003024502866971672
measured,42q_readout_raw_data.txt,42q,2D_Block,8000,,298.5477822547997,0.003497267232007705
measured,42q_readout_raw_data.txt,42q,2D_Block,9000,,427.0763095095536,0.0018104795722691963
measured,42q_readout_raw_data.txt,42q,2D_Block,10000,,282.87057207968485,0.003276617941851564
measured,42q_readout_raw_data.txt,42q,2D_Block,15000,,383.4118804024115,0.0006470744070982547
measured,42q_readout_raw_data.txt,42q,2D_Block,20000,,182.1883694008787,0.0008737631812662599
measured,42q_readout_raw_data.txt,42q,2D_Block,30000,,276.80325452667824,0.00036846297014556215
measured,42q_readout_raw_data.txt,42q,2D_Block,40000,,155.87769154038398,0.0003259393990360997
measured,43q_readout_raw_data.txt,43q,2D_Block,500,,109.12401680194147,
measured,43q_readout_raw_data.txt,43q,2D_Block,1000,,102.24335726690299,0.0036150601471532126
measured,43q_readout_raw_data.txt,43q,2D_Block,2000,,98.53030891852343,0.00147966494432885
measured,43q_readout_raw_data.txt,43q,2D_Block,3000,,97.99098942581658,0.0009237643353576452
measured,43q_readout_raw_data.txt,43q,2D_Block,4000,,519.6904521669079,0.004016514180648066
measured,43q_readout_raw_data.txt,43q,2D_Block,5000,,411.7864090852591,0.0028820371112710974
measured,43q_readout_raw_data.txt,43q,2D_Block,6000,,397.83052909179025,0.0022444597673766157
measured,43q_readout_raw_data.txt,43q,2D_Block,7000,,284.5997788453641,0.002596578280481987
measured,43q_readout_raw_data.txt,43q,2D_Block,8000,,515.719687331111,0.004217270633124559
measured,43q_readout_raw_data.txt,43q,2D_Block,9000,,398.9881839927765,0.0020242480438676094
measured,43q_readout_raw_data.txt,43q,2D_Block,10000,,275.3044622166812,0.00225984940457988
measured,43q_readout_raw_data.txt,43q,2D_Block,15000,,349.5409018944111,0.0006890224526145015
measured,43q_readout_raw_data.txt,43q,2D_Block,20000,,155.10520581320276,0.0007283435434791542
measured,43q_readout_raw_data.txt,43q,2D_Block,30000,,288.4997839381009,0.0003883945669911015
measured,43q_readout_raw_data.txt,43q,2D_Block,40000,,152.3679850434066,0.0003494413692906457
measured,44q_readout_raw_data.txt,44q,2D_Block,500,,280.0070896918782,
measured,44q_readout_raw_data.txt,44q,2D_Block,1000,,259.5798825596781,0.003486562022950646
measured,44q_readout_raw_data.txt,44q,2D_Block,2000,,267.6797520744964,0.001204928712599912
